Index,路名,起點,終點,速限,經度,緯度,Geohash
881,台61,16.3k,60.5k,90,121.088666,25.051420,wsqne2q
882,台61,16.3k,60.5k,90,121.088205,25.051167,wsqne2m
883,台61,16.3k,60.5k,90,121.087678,25.050883,wsqne2m
884,台61,16.3k,60.5k,90,121.087310,25.050699,wsqne2m
885,台61,16.3k,60.5k,90,121.086907,25.050502,wsqne2k
886,台61,16.3k,60.5k,90,121.086325,25.050233,wsqne2k
887,台61,16.3k,60.5k,90,121.085741,25.049969,wsqne25
888,台61,16.3k,60.5k,90,121.085244,25.049747,wsqne25
889,台61,16.3k,60.5k,90,121.084769,25.049530,wsqne25
890,台61,16.3k,60.5k,90,121.084312,25.049308,wsqne24
891,台61,16.3k,60.5k,90,121.083859,25.049072,wsqne24
892,台61,16.3k,60.5k,90,121.083402,25.048821,wsqn7rf
893,台61,16.3k,60.5k,90,121.082798,25.048462,wsqn7rc
894,台61,16.3k,60.5k,90,121.082265,25.048120,wsqn7rc
895,台61,16.3k,60.5k,90,121.081832,25.047813,wsqn7rc
896,台61,16.3k,60.5k,90,121.081336,25.047454,wsqn7r8
897,台61,16.3k,60.5k,90,121.081090,25.047255,wsqn7r8
898,台61,16.3k,60.5k,90,121.080661,25.046900,wsqn7r8
899,台61,16.3k,60.5k,90,121.079896,25.046230,wsqn7px
900,台61,16.3k,60.5k,90,121.078998,25.045393,wsqn7pr
901,台61,16.3k,60.5k,90,121.078452,25.044871,wsqn7pq
902,台61,16.3k,60.5k,90,121.078021,25.044455,wsqn7pn
903,台61,16.3k,60.5k,90,121.077339,25.043813,wsqn7pj
904,台61,16.3k,60.5k,90,121.076720,25.043254,wsqn7nv
905,台61,16.3k,60.5k,90,121.076375,25.042955,wsqn7nv
906,台61,16.3k,60.5k,90,121.076043,25.042682,wsqn7nu
907,台61,16.3k,60.5k,90,121.075687,25.042400,wsqn7nu
908,台61,16.3k,60.5k,90,121.075244,25.042067,wsqn7nu
909,台61,16.3k,60.5k,90,121.074666,25.041663,wsqn7ne
910,台61,16.3k,60.5k,90,121.074147,25.041329,wsqn7ne
911,台61,16.3k,60.5k,90,121.073612,25.041007,wsqn7ne
912,台61,16.3k,60.5k,90,121.073054,25.040694,wsqn7nd
913,台61,16.3k,60.5k,90,121.072744,25.040534,wsqn7n6
914,台61,16.3k,60.5k,90,121.072328,25.040328,wsqn7n6
915,台61,16.3k,60.5k,90,121.071945,25.040149,wsqn7n3
916,台61,16.3k,60.5k,90,121.071231,25.039838,wsqn7n3
917,台61,16.3k,60.5k,90,121.070566,25.039569,wsqn7n2
918,台61,16.3k,60.5k,90,121.069885,25.039301,wsqn7n2
919,台61,16.3k,60.5k,90,121.069360,25.039100,wsqn7n0
920,台61,16.3k,60.5k,90,121.068859,25.038910,wsqn6yp
921,台61,16.3k,60.5k,90,121.068226,25.038666,wsqn6yp
922,台61,16.3k,60.5k,90,121.067360,25.038335,wsqn6yn
923,台61,16.3k,60.5k,90,121.066139,25.037867,wsqn6yj
924,台61,16.3k,60.5k,90,121.065591,25.037661,wsqn6vv
925,台61,16.3k,60.5k,90,121.064942,25.037405,wsqn6vu
926,台61,16.3k,60.5k,90,121.064449,25.037203,wsqn6vu
927,台61,16.3k,60.5k,90,121.063913,25.036966,wsqn6vu
928,台61,16.3k,60.5k,90,121.063294,25.036682,wsqn6vg
929,台61,16.3k,60.5k,90,121.062687,25.036387,wsqn6ve
930,台61,16.3k,60.5k,90,121.062187,25.036129,wsqn6vd
931,台61,16.3k,60.5k,90,121.061732,25.035887,wsqn6vd
932,台61,16.3k,60.5k,90,121.061214,25.035595,wsqn6vd
933,台61,16.3k,60.5k,90,121.060594,25.035236,wsqn6v9
934,台61,16.3k,60.5k,90,121.059877,25.034784,wsqn6v3
935,台61,16.3k,60.5k,90,121.059321,25.034419,wsqn6v2
936,台61,16.3k,60.5k,90,121.058733,25.034014,wsqn6v2
937,台61,16.3k,60.5k,90,121.058455,25.033812,wsqn6v2
938,台61,16.3k,60.5k,90,121.057232,25.032840,wsqn6tp
939,台61,16.3k,60.5k,90,121.056308,25.032059,wsqn6sy
940,台61,16.3k,60.5k,90,121.056135,25.031922,wsqn6sy
941,台61,16.3k,60.5k,90,121.056027,25.031851,wsqn6sy
942,台61,16.3k,60.5k,90,121.055682,25.031537,wsqn6sy
943,台61,16.3k,60.5k,90,121.055179,25.031089,wsqn6sv
944,台61,16.3k,60.5k,90,121.054953,25.030872,wsqn6st
945,台61,16.3k,60.5k,90,121.054553,25.030507,wsqn6st
946,台61,16.3k,60.5k,90,121.053877,25.029871,wsqn6ss
947,台61,16.3k,60.5k,90,121.052941,25.029033,wsqn6sk
948,台61,16.3k,60.5k,90,121.052388,25.028524,wsqn6s7
949,台61,16.3k,60.5k,90,121.051975,25.028150,wsqn6s5
950,台61,16.3k,60.5k,90,121.051734,25.027919,wsqn6s5
951,台61,16.3k,60.5k,90,121.051535,25.027744,wsqn6s5
952,台61,16.3k,60.5k,90,121.051090,25.027307,wsqn6s4
953,台61,16.3k,60.5k,90,121.050606,25.026859,wsqn6s4
954,台61,16.3k,60.5k,90,121.050138,25.026432,wsqn6ef
955,台61,16.3k,60.5k,90,121.049696,25.026009,wsqn6ec
956,台61,16.3k,60.5k,90,121.049458,25.025808,wsqn6ec
957,台61,16.3k,60.5k,90,121.049196,25.025575,wsqn6ec
958,台61,16.3k,60.5k,90,121.048793,25.025208,wsqn6e9
959,台61,16.3k,60.5k,90,121.048366,25.024807,wsqn6e8
960,台61,16.3k,60.5k,90,121.047977,25.024446,wsqn6e8
961,台61,16.3k,60.5k,90,121.047679,25.024174,wsqn6e8
962,台61,16.3k,60.5k,90,121.047238,25.023766,wsqn67r
963,台61,16.3k,60.5k,90,121.046903,25.023449,wsqn67r
964,台61,16.3k,60.5k,90,121.046530,25.023114,wsqn67r
965,台61,16.3k,60.5k,90,121.046158,25.022776,wsqn67r
966,台61,16.3k,60.5k,90,121.045646,25.022300,wsqn67n
967,台61,16.3k,60.5k,90,121.045253,25.021940,wsqn67n
968,台61,16.3k,60.5k,90,121.044196,25.020951,wsqn66v
969,台61,16.3k,60.5k,90,121.044151,25.020912,wsqn66v
970,台61,16.3k,60.5k,90,121.044000,25.020774,wsqn66v
971,台61,16.3k,60.5k,90,121.043640,25.020456,wsqn66v
972,台61,16.3k,60.5k,90,121.043013,25.019882,wsqn66s
973,台61,16.3k,60.5k,90,121.042279,25.019195,wsqn66s
974,台61,16.3k,60.5k,90,121.041719,25.018686,wsqn66e
975,台61,16.3k,60.5k,90,121.041127,25.018142,wsqn667
976,台61,16.3k,60.5k,90,121.040139,25.017214,wsqn664
977,台61,16.3k,60.5k,90,121.039728,25.016832,wsqn664
978,台61,16.3k,60.5k,90,121.039231,25.016375,wsqn664
979,台61,16.3k,60.5k,90,121.038989,25.016159,wsqn661
980,台61,16.3k,60.5k,90,121.038882,25.016061,wsqn661
981,台61,16.3k,60.5k,90,121.038671,25.015874,wsqn661
982,台61,16.3k,60.5k,90,121.038059,25.015300,wsqn63c
983,台61,16.3k,60.5k,90,121.037516,25.014788,wsqn63b
984,台61,16.3k,60.5k,90,121.037035,25.014354,wsqn638
985,台61,16.3k,60.5k,90,121.036534,25.013887,wsqn638
986,台61,16.3k,60.5k,90,121.036246,25.013614,wsqn61x
987,台61,16.3k,60.5k,90,121.035795,25.013210,wsqn61x
988,台61,16.3k,60.5k,90,121.035583,25.013008,wsqn61r
989,台61,16.3k,60.5k,90,121.035198,25.012660,wsqn61r
990,台61,16.3k,60.5k,90,121.034688,25.012170,wsqn61q
991,台61,16.3k,60.5k,90,121.034220,25.011690,wsqn61n
992,台61,16.3k,60.5k,90,121.033836,25.011292,wsqn61n
993,台61,16.3k,60.5k,90,121.033152,25.010587,wsqn61j
994,台61,16.3k,60.5k,90,121.033038,25.010462,wsqn61j
995,台61,16.3k,60.5k,90,121.032949,25.010370,wsqn60v
996,台61,16.3k,60.5k,90,121.032802,25.010205,wsqn60v
997,台61,16.3k,60.5k,90,121.032347,25.009685,wsqn60v
998,台61,16.3k,60.5k,90,121.031996,25.009275,wsqn60u
999,台61,16.3k,60.5k,90,121.031876,25.009137,wsqn60u
1000,台61,16.3k,60.5k,90,121.031692,25.008906,wsqn60s
1001,台61,16.3k,60.5k,90,121.031473,25.008654,wsqn60s
1002,台61,16.3k,60.5k,90,121.031239,25.008378,wsqn60s
1003,台61,16.3k,60.5k,90,121.031148,25.008268,wsqn60s
1004,台61,16.3k,60.5k,90,121.031006,25.008101,wsqn60s
1005,台61,16.3k,60.5k,90,121.030855,25.007918,wsqn60e
1006,台61,16.3k,60.5k,90,121.030840,25.007897,wsqn60e
1007,台61,16.3k,60.5k,90,121.030797,25.007845,wsqn60e
1008,台61,16.3k,60.5k,90,121.030657,25.007655,wsqn60e
1009,台61,16.3k,60.5k,90,121.030544,25.007496,wsqn607
1010,台61,16.3k,60.5k,90,121.030405,25.007308,wsqn607
1011,台61,16.3k,60.5k,90,121.030266,25.007111,wsqn607
1012,台61,16.3k,60.5k,90,121.029519,25.006022,wsqn605
1013,台61,16.3k,60.5k,90,121.029233,25.005612,wsqn604
1014,台61,16.3k,60.5k,90,121.028963,25.005219,wsqn604
1015,台61,16.3k,60.5k,90,121.028858,25.005057,wsqn604
1016,台61,16.3k,60.5k,90,121.028818,25.004999,wsqn604
1017,台61,16.3k,60.5k,90,121.028548,25.004582,wsqn4pf
1018,台61,16.3k,60.5k,90,121.028168,25.003961,wsqn4pf
1019,台61,16.3k,60.5k,90,121.027837,25.003389,wsqn4p9
1020,台61,16.3k,60.5k,90,121.027468,25.002717,wsqn4p9
1021,台61,16.3k,60.5k,90,121.027197,25.002205,wsqn4p9
1022,台61,16.3k,60.5k,90,121.026968,25.001793,wsqn4p3
1023,台61,16.3k,60.5k,90,121.026647,25.001165,wsqn4p2
1024,台61,16.3k,60.5k,90,121.026426,25.000708,wsqn4p0
1025,台61,16.3k,60.5k,90,121.025817,24.999436,wsqn4p0
1026,台61,16.3k,60.5k,90,121.025670,24.999141,wsqn4nb
1027,台61,16.3k,60.5k,90,121.025615,24.999036,wsqn4nb
1028,台61,16.3k,60.5k,90,121.025507,24.998819,wsqn4nb
1029,台61,16.3k,60.5k,90,121.025380,24.998576,wsqn1yz
1030,台61,16.3k,60.5k,90,121.025316,24.998447,wsqn1yz
1031,台61,16.3k,60.5k,90,121.024776,24.997290,wsqn1yx
1032,台61,16.3k,60.5k,90,121.024535,24.996833,wsqn1yx
1033,台61,16.3k,60.5k,90,121.024267,24.996316,wsqn1yr
1034,台61,16.3k,60.5k,90,121.024104,24.995979,wsqn1yr
1035,台61,16.3k,60.5k,90,121.023940,24.995633,wsqn1yq
1036,台61,16.3k,60.5k,90,121.023727,24.995171,wsqn1yn
1037,台61,16.3k,60.5k,90,121.023653,24.995014,wsqn1yn
1038,台61,16.3k,60.5k,90,121.023407,24.994512,wsqn1yn
1039,台61,16.3k,60.5k,90,121.023141,24.993986,wsqn1yn
1040,台61,16.3k,60.5k,90,121.023035,24.993769,wsqn1vy
1041,台61,16.3k,60.5k,90,121.022590,24.992800,wsqn1vv
1042,台61,16.3k,60.5k,90,121.022369,24.992329,wsqn1vt
1043,台61,16.3k,60.5k,90,121.022180,24.991885,wsqn1vt
1044,台61,16.3k,60.5k,90,121.021934,24.991281,wsqn1vt
1045,台61,16.3k,60.5k,90,121.021742,24.990836,wsqn1vm
1046,台61,16.3k,60.5k,90,121.021488,24.990201,wsqn1vm
1047,台61,16.3k,60.5k,90,121.021236,24.989476,wsqn1vh
1048,台61,16.3k,60.5k,90,121.021107,24.989100,wsqn1vh
1049,台61,16.3k,60.5k,90,121.020931,24.988557,wsqn1vh
1050,台61,16.3k,60.5k,90,121.020734,24.987992,wsqn1uu
1051,台61,16.3k,60.5k,90,121.020660,24.987753,wsqn1uu
1052,台61,16.3k,60.5k,90,121.020627,24.987660,wsqn1uu
1053,台61,16.3k,60.5k,90,121.020598,24.987562,wsqn1uu
1054,台61,16.3k,60.5k,90,121.020571,24.987485,wsqn1uu
1055,台61,16.3k,60.5k,90,121.020490,24.987178,wsqn1uu
1056,台61,16.3k,60.5k,90,121.020273,24.986432,wsqn1us
1057,台61,16.3k,60.5k,90,121.020113,24.985824,wsqn1us
1058,台61,16.3k,60.5k,90,121.019994,24.985334,wsqn1uk
1059,台61,16.3k,60.5k,90,121.019891,24.984932,wsqn1u7
1060,台61,16.3k,60.5k,90,121.019753,24.984309,wsqn1u7
1061,台61,16.3k,60.5k,90,121.019647,24.983790,wsqn1u5
1062,台61,16.3k,60.5k,90,121.019590,24.983524,wsqn1u5
1063,台61,16.3k,60.5k,90,121.019472,24.982842,wsqn1gg
1064,台61,16.3k,60.5k,90,121.019369,24.982276,wsqn1gg
1065,台61,16.3k,60.5k,90,121.019348,24.982151,wsqn1gg
1066,台61,16.3k,60.5k,90,121.019271,24.981720,wsqn1gg
1067,台61,16.3k,60.5k,90,121.019218,24.981391,wsqn1ge
1068,台61,16.3k,60.5k,90,121.019111,24.980689,wsqn1ge
1069,台61,16.3k,60.5k,90,121.019027,24.980062,wsqn1g7
1070,台61,16.3k,60.5k,90,121.019006,24.979841,wsqn1g7
1071,台61,16.3k,60.5k,90,121.018986,24.979694,wsqn1g7
1072,台61,16.3k,60.5k,90,121.018910,24.979283,wsqn1g7
1073,台61,16.3k,60.5k,90,121.018772,24.978589,wsqn1g5
1074,台61,16.3k,60.5k,90,121.018726,24.978297,wsqn1g5
1075,台61,16.3k,60.5k,90,121.018681,24.978073,wsqn1g5
1076,台61,16.3k,60.5k,90,121.018621,24.977817,wsqn1g5
1077,台61,16.3k,60.5k,90,121.018563,24.977527,wsqn1g5
1078,台61,16.3k,60.5k,90,121.018471,24.977100,wsqn1ff
1079,台61,16.3k,60.5k,90,121.018325,24.976508,wsqn1ff
1080,台61,16.3k,60.5k,90,121.018189,24.975977,wsqn1fd
1081,台61,16.3k,60.5k,90,121.018010,24.975339,wsqn1fd
1082,台61,16.3k,60.5k,90,121.017822,24.974738,wsqn1fd
1083,台61,16.3k,60.5k,90,121.017628,24.974161,wsqn1f6
1084,台61,16.3k,60.5k,90,121.017459,24.973650,wsqn1f6
1085,台61,16.3k,60.5k,90,121.017160,24.972825,wsqn1f4
1086,台61,16.3k,60.5k,90,121.016778,24.971876,wsqn1cc
1087,台61,16.3k,60.5k,90,121.016509,24.971242,wsqn1cc
1088,台61,16.3k,60.5k,90,121.016358,24.970876,wsqn1cc
1089,台61,16.3k,60.5k,90,121.016188,24.970499,wsqn1c9
1090,台61,16.3k,60.5k,90,121.015926,24.969985,wsqn1c9
1091,台61,16.3k,60.5k,90,121.015340,24.968858,wsqn1c2
1092,台61,16.3k,60.5k,90,121.014866,24.967939,wsqn1c2
1093,台61,16.3k,60.5k,90,121.014289,24.966849,wsqn19p
1094,台61,16.3k,60.5k,90,121.013967,24.966244,wsqn18z
1095,台61,16.3k,60.5k,90,121.013595,24.965533,wsqn18z
1096,台61,16.3k,60.5k,90,121.013164,24.964716,wsqn18x
1097,台61,16.3k,60.5k,90,121.012929,24.964285,wsqn18w
1098,台61,16.3k,60.5k,90,121.012755,24.963970,wsqn18w
1099,台61,16.3k,60.5k,90,121.012652,24.963768,wsqn18w
1100,台61,16.3k,60.5k,90,121.012484,24.963464,wsqn18q
1101,台61,16.3k,60.5k,90,121.012238,24.963035,wsqn18q
1102,台61,16.3k,60.5k,90,121.011963,24.962561,wsqn18q
1103,台61,16.3k,60.5k,90,121.011775,24.962260,wsqn18n
1104,台61,16.3k,60.5k,90,121.011765,24.962244,wsqn18n
1105,台61,16.3k,60.5k,90,121.011717,24.962181,wsqn18n
1106,台61,16.3k,60.5k,90,121.011680,24.962126,wsqn18n
1107,台61,16.3k,60.5k,90,121.011548,24.961953,wsqn18j
1108,台61,16.3k,60.5k,90,121.011322,24.961621,wsqn18j
1109,台61,16.3k,60.5k,90,121.010981,24.961113,wsqn18j
1110,台61,16.3k,60.5k,90,121.010757,24.960790,wsqjcxv
1111,台61,16.3k,60.5k,90,121.010228,24.960108,wsqjcxu
1112,台61,16.3k,60.5k,90,121.009776,24.959546,wsqjcxs
1113,台61,16.3k,60.5k,90,121.009746,24.959510,wsqjcxs
1114,台61,16.3k,60.5k,90,121.009394,24.959098,wsqjcxs
1115,台61,16.3k,60.5k,90,121.009328,24.959028,wsqjcxs
1116,台61,16.3k,60.5k,90,121.009261,24.958950,wsqjcxs
1117,台61,16.3k,60.5k,90,121.008530,24.958166,wsqjcx7
1118,台61,16.3k,60.5k,90,121.008239,24.957844,wsqjcx7
1119,台61,16.3k,60.5k,90,121.007402,24.957050,wsqjcx6
1120,台61,16.3k,60.5k,90,121.007042,24.956700,wsqjcx4
1121,台61,16.3k,60.5k,90,121.006670,24.956383,wsqjcx4
1122,台61,16.3k,60.5k,90,121.006357,24.956110,wsqjcx4
1123,台61,16.3k,60.5k,90,121.005951,24.955749,wsqjcx1
1124,台61,16.3k,60.5k,90,121.005619,24.955491,wsqjcx1
1125,台61,16.3k,60.5k,90,121.004994,24.954986,wsqjcwc
1126,台61,16.3k,60.5k,90,121.004801,24.954843,wsqjcwc
1127,台61,16.3k,60.5k,90,121.004712,24.954786,wsqjcwb
1128,台61,16.3k,60.5k,90,121.004684,24.954765,wsqjcwb
1129,台61,16.3k,60.5k,90,121.004604,24.954715,wsqjcwb
1130,台61,16.3k,60.5k,90,121.004237,24.954450,wsqjcwb
1131,台61,16.3k,60.5k,90,121.003814,24.954151,wsqjcwb
1132,台61,16.3k,60.5k,90,121.003459,24.953922,wsqjcw8
1133,台61,16.3k,60.5k,90,121.002723,24.953461,wsqjcqx
1134,台61,16.3k,60.5k,90,121.001556,24.952793,wsqjcqw
1135,台61,16.3k,60.5k,90,121.001065,24.952511,wsqjcqq
1136,台61,16.3k,60.5k,90,121.000531,24.952215,wsqjcqm
1137,台61,16.3k,60.5k,90,120.999781,24.951794,wsqjcqm
1138,台61,16.3k,60.5k,90,120.999414,24.951585,wsqjcqm
1139,台61,16.3k,60.5k,90,120.998993,24.951336,wsqjcqk
1140,台61,16.3k,60.5k,90,120.998365,24.950932,wsqjcqh
1141,台61,16.3k,60.5k,90,120.997942,24.950657,wsqjcqh
1142,台61,16.3k,60.5k,90,120.997837,24.950583,wsqjcq5
1143,台61,16.3k,60.5k,90,120.997552,24.950368,wsqjcq5
1144,台61,16.3k,60.5k,90,120.996482,24.949612,wsqjcmf
1145,台61,16.3k,60.5k,90,120.995574,24.948908,wsqjcmf
1146,台61,16.3k,60.5k,90,120.995308,24.948691,wsqjcmf
1147,台61,16.3k,60.5k,90,120.994872,24.948319,wsqjcm9
1148,台61,16.3k,60.5k,90,120.994509,24.947980,wsqjcm9
1149,台61,16.3k,60.5k,90,120.993697,24.947192,wsqjcm2
1150,台61,16.3k,60.5k,90,120.993234,24.946712,wsqjcm2
1151,台61,16.3k,60.5k,90,120.992678,24.946152,wsqjcm2
1152,台61,16.3k,60.5k,90,120.992376,24.945795,wsqjcjp
1153,台61,16.3k,60.5k,90,120.992192,24.945581,wsqjcjp
1154,台61,16.3k,60.5k,90,120.991951,24.945294,wsqjcjp
1155,台61,16.3k,60.5k,90,120.991555,24.944808,wsqjcjp
1156,台61,16.3k,60.5k,90,120.991187,24.944345,wsqjchz
1157,台61,16.3k,60.5k,90,120.991135,24.944275,wsqjchz
1158,台61,16.3k,60.5k,90,120.991073,24.944198,wsqjchz
1159,台61,16.3k,60.5k,90,120.990612,24.943575,wsqjchy
1160,台61,16.3k,60.5k,90,120.990335,24.943208,wsqjchy
1161,台61,16.3k,60.5k,90,120.990294,24.943158,wsqjchy
1162,台61,16.3k,60.5k,90,120.989976,24.942716,wsqjchw
1163,台61,16.3k,60.5k,90,120.989521,24.942015,wsqjcht
1164,台61,16.3k,60.5k,90,120.989243,24.941570,wsqjchm
1165,台61,16.3k,60.5k,90,120.988626,24.940602,wsqjchm
1166,台61,16.3k,60.5k,90,120.988466,24.940344,wsqjchm
1167,台61,16.3k,60.5k,90,120.988270,24.940019,wsqjchh
1168,台61,16.3k,60.5k,90,120.988120,24.939775,wsqjchh
1169,台61,16.3k,60.5k,90,120.987832,24.939299,wsqjchh
1170,台61,16.3k,60.5k,90,120.987637,24.938960,wsqjc5u
1171,台61,16.3k,60.5k,90,120.987588,24.938882,wsqjc5u
1172,台61,16.3k,60.5k,90,120.987184,24.938265,wsqjc5u
1173,台61,16.3k,60.5k,90,120.987120,24.938178,wsqjc5u
1174,台61,16.3k,60.5k,90,120.986981,24.937982,wsqjc5u
1175,台61,16.3k,60.5k,90,120.986876,24.937841,wsqjc5g
1176,台61,16.3k,60.5k,90,120.986606,24.937463,wsqjc5e
1177,台61,16.3k,60.5k,90,120.986259,24.936967,wsqjc5e
1178,台61,16.3k,60.5k,90,120.985960,24.936565,wsqjc5e
1179,台61,16.3k,60.5k,90,120.985458,24.935939,wsqjc56
1180,台61,16.3k,60.5k,90,120.985149,24.935552,wsqjc56
1181,台61,16.3k,60.5k,90,120.984598,24.934916,wsqjc56
1182,台61,16.3k,60.5k,90,120.984478,24.934781,wsqjc54
1183,台61,16.3k,60.5k,90,120.983868,24.934132,wsqjc51
1184,台61,16.3k,60.5k,90,120.983378,24.933624,wsqjc51
1185,台61,16.3k,60.5k,90,120.983268,24.933505,wsqjc51
1186,台61,16.3k,60.5k,90,120.983170,24.933404,wsqjc4c
1187,台61,16.3k,60.5k,90,120.983011,24.933231,wsqjc4c
1188,台61,16.3k,60.5k,90,120.982710,24.932919,wsqjc4b
1189,台61,16.3k,60.5k,90,120.981779,24.931944,wsqjc48
1190,台61,16.3k,60.5k,90,120.981600,24.931750,wsqjc48
1191,台61,16.3k,60.5k,90,120.981091,24.931214,wsqjbfx
1192,台61,16.3k,60.5k,90,120.980600,24.930713,wsqjbfr
1193,台61,16.3k,60.5k,90,120.980316,24.930427,wsqjbfr
1194,台61,16.3k,60.5k,90,120.979983,24.930063,wsqjbfq
1195,台61,16.3k,60.5k,90,120.979418,24.929461,wsqjbfq
1196,台61,16.3k,60.5k,90,120.979027,24.929057,wsqjbfn
1197,台61,16.3k,60.5k,90,120.978257,24.928248,wsqjbfj
1198,台61,16.3k,60.5k,90,120.977528,24.927465,wsqjbcv
1199,台61,16.3k,60.5k,90,120.977035,24.926959,wsqjbcu
1200,台61,16.3k,60.5k,90,120.976531,24.926448,wsqjbcs
1201,台61,16.3k,60.5k,90,120.976374,24.926281,wsqjbcs
1202,台61,16.3k,60.5k,90,120.976300,24.926206,wsqjbcs
1203,台61,16.3k,60.5k,90,120.975669,24.925536,wsqjbce
1204,台61,16.3k,60.5k,90,120.975363,24.925222,wsqjbc7
1205,台61,16.3k,60.5k,90,120.974988,24.924817,wsqjbc7
1206,台61,16.3k,60.5k,90,120.974517,24.924297,wsqjbc6
1207,台61,16.3k,60.5k,90,120.974270,24.924002,wsqjbc6
1208,台61,16.3k,60.5k,90,120.974209,24.923954,wsqjbc6
1209,台61,16.3k,60.5k,90,120.974013,24.923708,wsqjbc4
1210,台61,16.3k,60.5k,90,120.973855,24.923501,wsqjbc4
1211,台61,16.3k,60.5k,90,120.973718,24.923300,wsqjbc4
1212,台61,16.3k,60.5k,90,120.973481,24.922922,wsqjbc4
1213,台61,16.3k,60.5k,90,120.973353,24.922724,wsqjbc4
1214,台61,16.3k,60.5k,90,120.973184,24.922427,wsqjbbc
1215,台61,16.3k,60.5k,90,120.973019,24.922096,wsqjbbc
1216,台61,16.3k,60.5k,90,120.972922,24.921908,wsqjbbc
1217,台61,16.3k,60.5k,90,120.972792,24.921645,wsqjbbc
1218,台61,16.3k,60.5k,90,120.972672,24.921338,wsqjbbc
1219,台61,16.3k,60.5k,90,120.972537,24.920984,wsqjbb9
1220,台61,16.3k,60.5k,90,120.972331,24.920307,wsqjbb9
1221,台61,16.3k,60.5k,90,120.972265,24.920056,wsqjbb9
1222,台61,16.3k,60.5k,90,120.972180,24.919665,wsqjbb3
1223,台61,16.3k,60.5k,90,120.972126,24.919238,wsqjbb3
1224,台61,16.3k,60.5k,90,120.972102,24.919074,wsqjbb3
1225,台61,16.3k,60.5k,90,120.972074,24.918926,wsqjbb3
1226,台61,16.3k,60.5k,90,120.972052,24.918602,wsqjbb3
1227,台61,16.3k,60.5k,90,120.972048,24.918213,wsqjbb1
1228,台61,16.3k,60.5k,90,120.972021,24.917698,wsqjbb1
1229,台61,16.3k,60.5k,90,120.972025,24.917566,wsqjbb1
1230,台61,16.3k,60.5k,90,120.972023,24.917530,wsqjbb1
1231,台61,16.3k,60.5k,90,120.972034,24.917249,wsqjbb1
1232,台61,16.3k,60.5k,90,120.972062,24.916820,wsqj8zc
1233,台61,16.3k,60.5k,90,120.972086,24.916673,wsqj8zc
1234,台61,16.3k,60.5k,90,120.972110,24.916372,wsqj8zc
1235,台61,16.3k,60.5k,90,120.972145,24.915787,wsqj8zc
1236,台61,16.3k,60.5k,90,120.972187,24.915413,wsqj8z9
1237,台61,16.3k,60.5k,90,120.972241,24.914823,wsqj8z9
1238,台61,16.3k,60.5k,90,120.972264,24.914477,wsqj8z9
1239,台61,16.3k,60.5k,90,120.972281,24.914267,wsqj8z9
1240,台61,16.3k,60.5k,90,120.972293,24.914086,wsqj8z3
1241,台61,16.3k,60.5k,90,120.972353,24.913332,wsqj8z3
1242,台61,16.3k,60.5k,90,120.972392,24.912784,wsqj8z1
1243,台61,16.3k,60.5k,90,120.972424,24.912453,wsqj8z1
1244,台61,16.3k,60.5k,90,120.972429,24.912169,wsqj8z1
1245,台61,16.3k,60.5k,90,120.972455,24.911808,wsqj8z1
1246,台61,16.3k,60.5k,90,120.972524,24.911131,wsqj8yc
1247,台61,16.3k,60.5k,90,120.972565,24.910605,wsqj8yc
1248,台61,16.3k,60.5k,90,120.972616,24.910019,wsqj8y9
1249,台61,16.3k,60.5k,90,120.972658,24.909460,wsqj8y9
1250,台61,16.3k,60.5k,90,120.972676,24.909149,wsqj8y9
1251,台61,16.3k,60.5k,90,120.972710,24.908665,wsqj8y3
1252,台61,16.3k,60.5k,90,120.972751,24.908087,wsqj8y3
1253,台61,16.3k,60.5k,90,120.972790,24.907558,wsqj8y3
1254,台61,16.3k,60.5k,90,120.972808,24.907143,wsqj8y1
1255,台61,16.3k,60.5k,90,120.972812,24.906819,wsqj8y1
1256,台61,16.3k,60.5k,90,120.972825,24.906606,wsqj8y1
1257,台61,16.3k,60.5k,90,120.972815,24.906374,wsqj8y1
1258,台61,16.3k,60.5k,90,120.972799,24.905809,wsqj8vc
1259,台61,16.3k,60.5k,90,120.972793,24.905529,wsqj8vc
1260,台61,16.3k,60.5k,90,120.972782,24.905372,wsqj8vc
1261,台61,16.3k,60.5k,90,120.972738,24.905037,wsqj8vc
1262,台61,16.3k,60.5k,90,120.972700,24.904784,wsqj8vc
1263,台61,16.3k,60.5k,90,120.972613,24.904343,wsqj8v9
1264,台61,16.3k,60.5k,90,120.972449,24.903690,wsqj8v9
1265,台61,16.3k,60.5k,90,120.972374,24.903454,wsqj8v9
1266,台61,16.3k,60.5k,90,120.972274,24.903155,wsqj8v3
1267,台61,16.3k,60.5k,90,120.972196,24.902940,wsqj8v3
1268,台61,16.3k,60.5k,90,120.972113,24.902726,wsqj8v3
1269,台61,16.3k,60.5k,90,120.972087,24.902649,wsqj8v3
1270,台61,16.3k,60.5k,90,120.971807,24.902115,wsqj8v2
1271,台61,16.3k,60.5k,90,120.971680,24.901889,wsqj8v2
1272,台61,16.3k,60.5k,90,120.971348,24.901366,wsqj8v0
1273,台61,16.3k,60.5k,90,120.971018,24.900897,wsqj8v0
1274,台61,60.5k,71.266k,70,120.970649,24.900463,wsqj8ub
1275,台61,60.5k,71.266k,70,120.970554,24.900353,wsqj8ub
